Experiment,Treatment,Time_of_the_day,Body_mass,Tracking_session,ID,Stream_mesocosm,Movement,Habitat_Use
Exp_2_Stream_Mesocosms,Sham,3,3.8,4,A3663F,12,3,Open

Exp_2_Stream_Mesocosms,GH,3,5.41,4,A389AF,13,3,Boulder

Exp_2_Stream_Mesocosms,GH,3,5.05,4,A3AD08,13,4,Boulder

Exp_2_Stream_Mesocosms,GH,3,5.21,4,A40086,13,2,Open

Exp_2_Stream_Mesocosms,GH,3,4.91,4,A3CABB,13,3,Open

Exp_2_Stream_Mesocosms,GH,3,4.91,4,A3EAD5,13,1,Boulder

Exp_2_Stream_Mesocosms,GH,3,5.01,4,A3B8AC,13,9,Open

Exp_2_Stream_Mesocosms,GH,3,5.92,4,A382B0,14,2,Boulder

Exp_2_Stream_Mesocosms,GH,3,5.36,4,A3A82D,14,0,Boulder

Exp_2_Stream_Mesocosms,GH,3,5.59,4,A3A5B8,14,1,Open

Exp_2_Stream_Mesocosms,GH,3,6.03,4,A3AAC0,14,0,Open

Exp_2_Stream_Mesocosms,GH,3,5.52,4,A3F81D,14,6,Open

Exp_2_Stream_Mesocosms,GH,3,5.67,4,A3CF44,14,0,Open

Exp_2_Stream_Mesocosms,Sham,3,5.53,4,A3836A,15,NA,NA

Exp_2_Stream_Mesocosms,Sham,3,5.5,4,A388C9,15,0,Open

Exp_2_Stream_Mesocosms,Sham,3,5.5,4,A3E009,15,0,Open

Exp_2_Stream_Mesocosms,Sham,3,5.17,4,A3E8FE,15,3,Open

Exp_2_Stream_Mesocosms,Sham,3,5.35,4,A3ED7D,15,4,Boulder

Exp_2_Stream_Mesocosms,GH,3,7.35,4,A34594,16,NA,NA

Exp_2_Stream_Mesocosms,GH,3,6.37,4,A3F841,16,0,Open

Exp_2_Stream_Mesocosms,GH,3,7.33,4,A39056,16,1,Open

Exp_2_Stream_Mesocosms,GH,3,6.68,4,A3AB9B,16,4,Boulder

Exp_2_Stream_Mesocosms,GH,3,6.81,4,A3F83C,16,1,Open

Exp_2_Stream_Mesocosms,GH,3,6.73,4,A3AB89,16,0,Open

Exp_2_Stream_Mesocosms,Sham,3,4.31,4,A395C9,17,6,Open

Exp_2_Stream_Mesocosms,Sham,3,4.25,4,A344F0,17,1,Boulder

Exp_2_Stream_Mesocosms,Sham,3,3.73,4,A3F44C,17,NA,Open

Exp_2_Stream_Mesocosms,Sham,3,5.18,4,A3884B,17,1,Open

Exp_2_Stream_Mesocosms,Sham,3,3.98,4,A3EF29,17,1,Boulder

Exp_2_Stream_Mesocosms,Sham,3,5.2,4,A39BE3,18,1,Boulder

Exp_2_Stream_Mesocosms,Sham,3,4.92,4,A38AD4,18,1,Open

Exp_2_Stream_Mesocosms,Sham,3,4.98,4,A3DB4D,18,1,Boulder

Exp_2_Stream_Mesocosms,Sham,3,4.93,4,A3CB86,18,1,Boulder

Exp_2_Stream_Mesocosms,Sham,3,4.79,4,A3C7F3,18,0,Open

Exp_2_Stream_Mesocosms,Sham,3,4.88,4,A3F370,18,5,Open

Exp_2_Stream_Mesocosms,GH,3,4.32,4,A3EA10,19,2,Open

Exp_2_Stream_Mesocosms,GH,3,3.73,4,A3D0CD,19,4,Open

Exp_2_Stream_Mesocosms,GH,3,4.03,4,A39860,19,1,Boulder

Exp_2_Stream_Mesocosms,GH,3,3.82,4,A3E010,19,0,Open

Exp_2_Stream_Mesocosms,GH,3,3.95,4,A3932F,19,2,Open

Exp_2_Stream_Mesocosms,GH,3,4.13,4,A3CC9C,19,11,Open

Exp_2_Stream_Mesocosms,Sham,3,4.29,4,A3A160,20,NA,NA

Exp_2_Stream_Mesocosms,Sham,3,4.68,4,A3ABC1,20,5,Boulder

Exp_2_Stream_Mesocosms,Sham,3,4.93,4,A39AA5,20,NA,Boulder

Exp_2_Stream_Mesocosms,Sham,3,4.38,4,A3EFD5,20,6,Open

Exp_2_Stream_Mesocosms,Sham,3,4.44,4,9F967F,20,1,Open

Exp_2_Stream_Mesocosms,Sham,3,4.6,4,A2EF7A,20,1,Open

Exp_2_Stream_Mesocosms,GH,6,3.41,4,A3A4C6,1,NA,Open

Exp_2_Stream_Mesocosms,GH,6,4.88,4,A384A3,1,0,Open

Exp_2_Stream_Mesocosms,GH,6,2.79,4,A391F7,1,1,Open

Exp_2_Stream_Mesocosms,GH,6,3.27,4,A3C20D,1,0,Boulder

Exp_2_Stream_Mesocosms,GH,6,3.36,4,A3E46F,1,6,Open

Exp_2_Stream_Mesocosms,GH,6,3.27,4,A3A49B,1,1,Boulder

Exp_2_Stream_Mesocosms,Sham,6,6.54,4,A39BFE,2,1,Boulder

Exp_2_Stream_Mesocosms,Sham,6,6.88,4,A38E59,2,0,Open

Exp_2_Stream_Mesocosms,Sham,6,NA,4,A3CB48,2,NA,NA

Exp_2_Stream_Mesocosms,Sham,6,NA,4,A3CEBD,2,NA,NA

Exp_2_Stream_Mesocosms,GH,6,4.36,4,A3C8F5,3,2,Boulder

Exp_2_Stream_Mesocosms,GH,6,4.7,4,A3F324,3,7,Boulder

Exp_2_Stream_Mesocosms,GH,6,4.74,4,A3F0AB,3,0,Boulder

Exp_2_Stream_Mesocosms,GH,6,4.17,4,A3CFCC,3,0,Open

Exp_2_Stream_Mesocosms,GH,6,4.71,4,A39E67,3,NA,Open

Exp_2_Stream_Mesocosms,GH,6,4.65,4,A39556,3,0,Open

Exp_2_Stream_Mesocosms,Sham,6,3.03,4,A39589,4,1,Open

Exp_2_Stream_Mesocosms,Sham,6,2.9,4,A3F0EF,4,2,Open

Exp_2_Stream_Mesocosms,Sham,6,2.88,4,A3F4DF,4,2,Boulder

Exp_2_Stream_Mesocosms,Sham,6,2.72,4,A383C5,4,0,Open

Exp_2_Stream_Mesocosms,Sham,6,2.62,4,A38DF1,4,3,Boulder

Exp_2_Stream_Mesocosms,Sham,6,3.01,4,A39350,4,3,Open

Exp_2_Stream_Mesocosms,GH,6,4.1,4,A384D8,5,NA,NA

Exp_2_Stream_Mesocosms,GH,6,3.66,4,A3F38A,5,3,Open

Exp_2_Stream_Mesocosms,GH,6,3.88,4,A394EE,5,0,Open

Exp_2_Stream_Mesocosms,GH,6,3.62,4,9F8BCB,5,1,Open

Exp_2_Stream_Mesocosms,GH,6,3.66,4,A3E404,5,8,Boulder

Exp_2_Stream_Mesocosms,GH,6,3.75,4,A393C2,5,0,Open

Exp_2_Stream_Mesocosms,GH,6,6.11,4,A2EB3B,6,3,Open

Exp_2_Stream_Mesocosms,GH,6,5.92,4,A3EBA7,6,0,Open

Exp_2_Stream_Mesocosms,GH,6,6.63,4,A3F738,6,2,Open

Exp_2_Stream_Mesocosms,GH,6,5.72,4,A3F4C1,6,1,Open

Exp_2_Stream_Mesocosms,GH,6,6.2,4,A3E3D7,6,0,Boulder

Exp_2_Stream_Mesocosms,GH,6,6.16,4,A388BA,6,6,Open

Exp_2_Stream_Mesocosms,Sham,6,6.04,4,9FF6BF,7,NA,NA

Exp_2_Stream_Mesocosms,Sham,6,5.41,4,A39379,7,0,Open

Exp_2_Stream_Mesocosms,Sham,6,5.59,4,A34BEA,7,1,Boulder

Exp_2_Stream_Mesocosms,Sham,6,5.9,4,A3F7ED,7,4,Open

Exp_2_Stream_Mesocosms,Sham,6,5.9,4,A3FB93,7,1,Open

Exp_2_Stream_Mesocosms,Sham,6,6.02,4,A391D0,7,NA,Open

Exp_2_Stream_Mesocosms,Sham,6,3.23,4,A3E0AC,8,0,Open

Exp_2_Stream_Mesocosms,Sham,6,2.94,4,A3C575,8,1,Boulder

Exp_2_Stream_Mesocosms,Sham,6,3.23,4,A3F746,8,1,Open

Exp_2_Stream_Mesocosms,Sham,6,3.28,4,A34629,8,0,Open

Exp_2_Stream_Mesocosms,Sham,6,3.05,4,A3AD91,8,1,Open

Exp_2_Stream_Mesocosms,Sham,6,3.09,4,A3A62F,8,NA,NA

Exp_2_Stream_Mesocosms,GH,6,4.86,4,A33EC7,9,0,Open

Exp_2_Stream_Mesocosms,GH,6,4.99,4,A39293,9,1,Open

Exp_2_Stream_Mesocosms,GH,6,4.98,4,A3AB61,9,1,Open

Exp_2_Stream_Mesocosms,GH,6,7.04,4,A3893B,9,2,Boulder

Exp_2_Stream_Mesocosms,GH,6,5.04,4,A38B84,9,0,Open

Exp_2_Stream_Mesocosms,GH,6,4.79,4,A3E81B,9,0,Open

Exp_2_Stream_Mesocosms,GH,6,NA,4,9FFE68,9,NA,NA

Exp_2_Stream_Mesocosms,Sham,6,3.42,4,A3A882,10,NA,NA

Exp_2_Stream_Mesocosms,Sham,6,3.48,4,A3EB94,10,0,Open

Exp_2_Stream_Mesocosms,Sham,6,3.23,4,A3A5DF,10,0,Boulder

Exp_2_Stream_Mesocosms,Sham,6,3.95,4,A3CEEA,10,1,Open

Exp_2_Stream_Mesocosms,Sham,6,3.6,4,3A8470,10,1,Open

Exp_2_Stream_Mesocosms,Sham,6,3.52,4,A3ABCF,10,13,Open

Exp_2_Stream_Mesocosms,GH,6,4.3,4,A3834F,11,NA,Boulder

Exp_2_Stream_Mesocosms,GH,6,4.42,4,A3A637,11,1,Boulder

Exp_2_Stream_Mesocosms,GH,6,4.21,4,A3E707,11,1,Open

Exp_2_Stream_Mesocosms,GH,6,4.49,4,A3F224,11,9,Open

Exp_2_Stream_Mesocosms,GH,6,4.64,4,A3C4BB,11,2,Boulder

Exp_2_Stream_Mesocosms,GH,6,4.24,4,A3C5D1,11,9,Open

Exp_2_Stream_Mesocosms,Sham,6,3.77,4,A3CB6A,12,NA,Open

Exp_2_Stream_Mesocosms,Sham,6,3.89,4,A3904D,12,6,Open

Exp_2_Stream_Mesocosms,Sham,6,3.47,4,A382E5,12,1,Boulder

Exp_2_Stream_Mesocosms,Sham,6,3.85,4,A3F0DC,12,1,Boulder

Exp_2_Stream_Mesocosms,Sham,6,3.81,4,A3930D,12,5,Open

Exp_2_Stream_Mesocosms,Sham,6,3.8,4,A3663F,12,1,Boulder

Exp_2_Stream_Mesocosms,GH,6,5.41,4,A389AF,13,7,Open

Exp_2_Stream_Mesocosms,GH,6,5.21,4,A40086,13,5,Open

Exp_2_Stream_Mesocosms,GH,6,5.05,4,A3AD08,13,0,Boulder

Exp_2_Stream_Mesocosms,GH,6,5.01,4,A3B8AC,13,5,Open

Exp_2_Stream_Mesocosms,GH,6,4.91,4,A3CABB,13,3,Open

Exp_2_Stream_Mesocosms,GH,6,4.91,4,A3EAD5,13,0,Open

Exp_2_Stream_Mesocosms,GH,6,5.92,4,A382B0,14,0,Open

Exp_2_Stream_Mesocosms,GH,6,5.59,4,A3A5B8,14,4,Open

Exp_2_Stream_Mesocosms,GH,6,5.36,4,A3A82D,14,1,Boulder

Exp_2_Stream_Mesocosms,GH,6,5.52,4,A3F81D,14,1,Open

Exp_2_Stream_Mesocosms,GH,6,6.03,4,A3AAC0,14,1,Open

Exp_2_Stream_Mesocosms,GH,6,5.67,4,A3CF44,14,0,Open

Exp_2_Stream_Mesocosms,Sham,6,5.5,4,A388C9,15,1,Open

Exp_2_Stream_Mesocosms,Sham,6,5.5,4,A3E009,15,0,Open

Exp_2_Stream_Mesocosms,Sham,6,5.35,4,A3ED7D,15,1,Open

Exp_2_Stream_Mesocosms,Sham,6,5.17,4,A3E8FE,15,2,Open

Exp_2_Stream_Mesocosms,Sham,6,5.53,4,A3836A,15,0,Boulder

Exp_2_Stream_Mesocosms,GH,6,6.37,4,A3F841,16,2,Open

Exp_2_Stream_Mesocosms,GH,6,7.35,4,A34594,16,1,Open

Exp_2_Stream_Mesocosms,GH,6,7.33,4,A39056,16,14,Boulder

Exp_2_Stream_Mesocosms,GH,6,6.81,4,A3F83C,16,0,Open

Exp_2_Stream_Mesocosms,GH,6,6.68,4,A3AB9B,16,0,Open

Exp_2_Stream_Mesocosms,GH,6,6.73,4,A3AB89,16,0,Open

Exp_2_Stream_Mesocosms,Sham,6,3.73,4,A3F44C,17,NA,NA

Exp_2_Stream_Mesocosms,Sham,6,4.31,4,A395C9,17,2,Open

Exp_2_Stream_Mesocosms,Sham,6,4.25,4,A344F0,17,1,Open

Exp_2_Stream_Mesocosms,Sham,6,5.18,4,A3884B,17,0,Open

Exp_2_Stream_Mesocosms,Sham,6,3.98,4,A3EF29,17,1,Open

Exp_2_Stream_Mesocosms,Sham,6,5.2,4,A39BE3,18,1,Open

Exp_2_Stream_Mesocosms,Sham,6,4.92,4,A38AD4,18,0,Open

Exp_2_Stream_Mesocosms,Sham,6,4.98,4,A3DB4D,18,0,Open

Exp_2_Stream_Mesocosms,Sham,6,4.88,4,A3F370,18,1,Open

Exp_2_Stream_Mesocosms,Sham,6,4.93,4,A3CB86,18,1,Open

Exp_2_Stream_Mesocosms,Sham,6,4.79,4,A3C7F3,18,1,Open

Exp_2_Stream_Mesocosms,GH,6,3.95,4,A3932F,19,5,Open

Exp_2_Stream_Mesocosms,GH,6,4.03,4,A39860,19,1,Open

Exp_2_Stream_Mesocosms,GH,6,3.82,4,A3E010,19,5,Open

Exp_2_Stream_Mesocosms,GH,6,3.73,4,A3D0CD,19,0,Open

Exp_2_Stream_Mesocosms,GH,6,4.32,4,A3EA10,19,1,Open

Exp_2_Stream_Mesocosms,GH,6,4.13,4,A3CC9C,19,12,Open

Exp_2_Stream_Mesocosms,Sham,6,4.93,4,A39AA5,20,NA,NA

Exp_2_Stream_Mesocosms,Sham,6,4.38,4,A3EFD5,20,9,Open

Exp_2_Stream_Mesocosms,Sham,6,4.68,4,A3ABC1,20,6,Open

Exp_2_Stream_Mesocosms,Sham,6,4.29,4,A3A160,20,0,Open

Exp_2_Stream_Mesocosms,Sham,6,4.44,4,9F967F,20,NA,Boulder

Exp_2_Stream_Mesocosms,Sham,6,4.6,4,A2EF7A,20,1,Open

Exp_2_Stream_Mesocosms,GH,9,3.41,4,A3A4C6,1,NA,NA

Exp_2_Stream_Mesocosms,GH,9,2.79,4,A391F7,1,1,Boulder

Exp_2_Stream_Mesocosms,GH,9,3.36,4,A3E46F,1,8,Boulder

Exp_2_Stream_Mesocosms,GH,9,4.88,4,A384A3,1,2,Open

Exp_2_Stream_Mesocosms,GH,9,3.27,4,A3C20D,1,1,Boulder

Exp_2_Stream_Mesocosms,GH,9,3.27,4,A3A49B,1,2,Open

Exp_2_Stream_Mesocosms,Sham,9,6.54,4,A39BFE,2,2,Open

Exp_2_Stream_Mesocosms,Sham,9,6.88,4,A38E59,2,0,Open

Exp_2_Stream_Mesocosms,Sham,9,NA,4,A3CB48,2,NA,NA

Exp_2_Stream_Mesocosms,Sham,9,NA,4,A3CEBD,2,NA,NA

Exp_2_Stream_Mesocosms,GH,9,4.71,4,A39E67,3,NA,NA

Exp_2_Stream_Mesocosms,GH,9,4.74,4,A3F0AB,3,0,Boulder

Exp_2_Stream_Mesocosms,GH,9,4.17,4,A3CFCC,3,3,Open

Exp_2_Stream_Mesocosms,GH,9,4.36,4,A3C8F5,3,NA,Open

Exp_2_Stream_Mesocosms,GH,9,4.7,4,A3F324,3,6,Open

Exp_2_Stream_Mesocosms,GH,9,4.65,4,A39556,3,0,Open

Exp_2_Stream_Mesocosms,Sham,9,2.62,4,A38DF1,4,0,Open

Exp_2_Stream_Mesocosms,Sham,9,2.9,4,A3F0EF,4,1,Open

Exp_2_Stream_Mesocosms,Sham,9,2.72,4,A383C5,4,1,Open

Exp_2_Stream_Mesocosms,Sham,9,2.88,4,A3F4DF,4,1,Open

Exp_2_Stream_Mesocosms,Sham,9,3.03,4,A39589,4,1,Boulder

Exp_2_Stream_Mesocosms,Sham,9,3.01,4,A39350,4,1,Open

Exp_2_Stream_Mesocosms,GH,9,3.88,4,A394EE,5,1,Open

Exp_2_Stream_Mesocosms,GH,9,3.66,4,A3F38A,5,1,Boulder

Exp_2_Stream_Mesocosms,GH,9,3.66,4,A3E404,5,0,Open

Exp_2_Stream_Mesocosms,GH,9,4.1,4,A384D8,5,2,Open

Exp_2_Stream_Mesocosms,GH,9,3.62,4,9F8BCB,5,0,Boulder

Exp_2_Stream_Mesocosms,GH,9,3.75,4,A393C2,5,1,Open

Exp_2_Stream_Mesocosms,GH,9,6.11,4,A2EB3B,6,1,Boulder

Exp_2_Stream_Mesocosms,GH,9,5.92,4,A3EBA7,6,4,Open

Exp_2_Stream_Mesocosms,GH,9,6.63,4,A3F738,6,1,Boulder

Exp_2_Stream_Mesocosms,GH,9,5.72,4,A3F4C1,6,7,Open

Exp_2_Stream_Mesocosms,GH,9,6.16,4,A388BA,6,1,Open

Exp_2_Stream_Mesocosms,GH,9,6.2,4,A3E3D7,6,1,Boulder

Exp_2_Stream_Mesocosms,Sham,9,6.04,4,9FF6BF,7,NA,NA

Exp_2_Stream_Mesocosms,Sham,9,6.02,4,A391D0,7,NA,NA

Exp_2_Stream_Mesocosms,Sham,9,5.59,4,A34BEA,7,1,Open

Exp_2_Stream_Mesocosms,Sham,9,5.41,4,A39379,7,0,Open

Exp_2_Stream_Mesocosms,Sham,9,5.9,4,A3F7ED,7,1,Open

Exp_2_Stream_Mesocosms,Sham,9,5.9,4,A3FB93,7,3,Open

Exp_2_Stream_Mesocosms,Sham,9,3.28,4,A34629,8,2,Open

Exp_2_Stream_Mesocosms,Sham,9,3.23,4,A3F746,8,1,Open

Exp_2_Stream_Mesocosms,Sham,9,3.23,4,A3E0AC,8,0,Open

Exp_2_Stream_Mesocosms,Sham,9,2.94,4,A3C575,8,0,Open

Exp_2_Stream_Mesocosms,Sham,9,3.05,4,A3AD91,8,0,Open

Exp_2_Stream_Mesocosms,Sham,9,3.09,4,A3A62F,8,NA,NA

Exp_2_Stream_Mesocosms,GH,9,4.98,4,A3AB61,9,0,Open

Exp_2_Stream_Mesocosms,GH,9,7.04,4,A3893B,9,3,Open

Exp_2_Stream_Mesocosms,GH,9,4.86,4,A33EC7,9,0,Open

Exp_2_Stream_Mesocosms,GH,9,4.99,4,A39293,9,2,Boulder

Exp_2_Stream_Mesocosms,GH,9,5.04,4,A38B84,9,1,Open

Exp_2_Stream_Mesocosms,GH,9,4.79,4,A3E81B,9,0,Open

Exp_2_Stream_Mesocosms,GH,9,NA,4,9FFE68,9,NA,NA

Exp_2_Stream_Mesocosms,Sham,9,3.23,4,A3A5DF,10,0,Boulder

Exp_2_Stream_Mesocosms,Sham,9,3.95,4,A3CEEA,10,0,Boulder

Exp_2_Stream_Mesocosms,Sham,9,3.48,4,A3EB94,10,1,Open

Exp_2_Stream_Mesocosms,Sham,9,3.52,4,A3ABCF,10,0,Open

Exp_2_Stream_Mesocosms,Sham,9,3.42,4,A3A882,10,1,Open

Exp_2_Stream_Mesocosms,Sham,9,3.6,4,3A8470,10,1,Boulder

Exp_2_Stream_Mesocosms,GH,9,4.3,4,A3834F,11,NA,NA

Exp_2_Stream_Mesocosms,GH,9,4.24,4,A3C5D1,11,10,Open

Exp_2_Stream_Mesocosms,GH,9,4.42,4,A3A637,11,2,Open

Exp_2_Stream_Mesocosms,GH,9,4.64,4,A3C4BB,11,1,Boulder

Exp_2_Stream_Mesocosms,GH,9,4.49,4,A3F224,11,2,Open

Exp_2_Stream_Mesocosms,GH,9,4.21,4,A3E707,11,1,Open

Exp_2_Stream_Mesocosms,Sham,9,3.77,4,A3CB6A,12,NA,NA

Exp_2_Stream_Mesocosms,Sham,9,3.89,4,A3904D,12,3,Open

Exp_2_Stream_Mesocosms,Sham,9,3.85,4,A3F0DC,12,0,Open

Exp_2_Stream_Mesocosms,Sham,9,3.47,4,A382E5,12,1,Open

Exp_2_Stream_Mesocosms,Sham,9,3.8,4,A3663F,12,0,Open

Exp_2_Stream_Mesocosms,Sham,9,3.81,4,A3930D,12,0,Open

Exp_2_Stream_Mesocosms,GH,9,5.41,4,A389AF,13,5,Boulder

Exp_2_Stream_Mesocosms,GH,9,5.05,4,A3AD08,13,2,Boulder

Exp_2_Stream_Mesocosms,GH,9,5.21,4,A40086,13,1,Boulder

Exp_2_Stream_Mesocosms,GH,9,5.01,4,A3B8AC,13,3,Boulder

Exp_2_Stream_Mesocosms,GH,9,4.91,4,A3CABB,13,1,Open

Exp_2_Stream_Mesocosms,GH,9,4.91,4,A3EAD5,13,1,Open

Exp_2_Stream_Mesocosms,GH,9,5.59,4,A3A5B8,14,3,Open

Exp_2_Stream_Mesocosms,GH,9,5.92,4,A382B0,14,1,Open

Exp_2_Stream_Mesocosms,GH,9,5.36,4,A3A82D,14,NA,Open

Exp_2_Stream_Mesocosms,GH,9,5.52,4,A3F81D,14,1,Open

Exp_2_Stream_Mesocosms,GH,9,6.03,4,A3AAC0,14,NA,Open

Exp_2_Stream_Mesocosms,GH,9,5.67,4,A3CF44,14,0,Open

Exp_2_Stream_Mesocosms,Sham,9,5.5,4,A388C9,15,1,Boulder

Exp_2_Stream_Mesocosms,Sham,9,5.5,4,A3E009,15,0,Open

Exp_2_Stream_Mesocosms,Sham,9,5.35,4,A3ED7D,15,0,Open

Exp_2_Stream_Mesocosms,Sham,9,5.17,4,A3E8FE,15,2,Open

Exp_2_Stream_Mesocosms,Sham,9,5.53,4,A3836A,15,0,Boulder

Exp_2_Stream_Mesocosms,GH,9,7.33,4,A39056,16,3,Open

Exp_2_Stream_Mesocosms,GH,9,6.73,4,A3AB89,16,0,Open

Exp_2_Stream_Mesocosms,GH,9,7.35,4,A34594,16,0,Boulder

Exp_2_Stream_Mesocosms,GH,9,6.37,4,A3F841,16,NA,Open

Exp_2_Stream_Mesocosms,GH,9,6.81,4,A3F83C,16,0,Open

Exp_2_Stream_Mesocosms,GH,9,6.68,4,A3AB9B,16,0,Open

Exp_2_Stream_Mesocosms,Sham,9,4.25,4,A344F0,17,1,Open

Exp_2_Stream_Mesocosms,Sham,9,5.18,4,A3884B,17,1,Open

Exp_2_Stream_Mesocosms,Sham,9,4.31,4,A395C9,17,1,Open

Exp_2_Stream_Mesocosms,Sham,9,3.73,4,A3F44C,17,NA,Open

Exp_2_Stream_Mesocosms,Sham,9,3.98,4,A3EF29,17,0,Boulder

Exp_2_Stream_Mesocosms,Sham,9,5.2,4,A39BE3,18,2,Boulder

Exp_2_Stream_Mesocosms,Sham,9,4.92,4,A38AD4,18,2,Open

Exp_2_Stream_Mesocosms,Sham,9,4.98,4,A3DB4D,18,1,Open

Exp_2_Stream_Mesocosms,Sham,9,4.88,4,A3F370,18,1,Open

Exp_2_Stream_Mesocosms,Sham,9,4.93,4,A3CB86,18,6,Boulder

Exp_2_Stream_Mesocosms,Sham,9,4.79,4,A3C7F3,18,1,Open

Exp_2_Stream_Mesocosms,GH,9,3.73,4,A3D0CD,19,1,Open

Exp_2_Stream_Mesocosms,GH,9,4.32,4,A3EA10,19,1,Boulder

Exp_2_Stream_Mesocosms,GH,9,3.82,4,A3E010,19,4,Boulder

Exp_2_Stream_Mesocosms,GH,9,4.03,4,A39860,19,2,Open

Exp_2_Stream_Mesocosms,GH,9,3.95,4,A3932F,19,1,Boulder

Exp_2_Stream_Mesocosms,GH,9,4.13,4,A3CC9C,19,0,Open

Exp_2_Stream_Mesocosms,Sham,9,4.44,4,9F967F,20,NA,NA

Exp_2_Stream_Mesocosms,Sham,9,4.68,4,A3ABC1,20,4,Open

Exp_2_Stream_Mesocosms,Sham,9,4.93,4,A39AA5,20,5,Boulder

Exp_2_Stream_Mesocosms,Sham,9,4.29,4,A3A160,20,2,Open

Exp_2_Stream_Mesocosms,Sham,9,4.38,4,A3EFD5,20,1,Open

Exp_2_Stream_Mesocosms,Sham,9,4.6,4,A2EF7A,20,0,Open

Exp_2_Stream_Mesocosms,GH,12,4.88,4,A384A3,1,3,Open

Exp_2_Stream_Mesocosms,GH,12,2.79,4,A391F7,1,0,Open

Exp_2_Stream_Mesocosms,GH,12,3.41,4,A3A4C6,1,NA,Boulder

Exp_2_Stream_Mesocosms,GH,12,3.27,4,A3C20D,1,1,Open

Exp_2_Stream_Mesocosms,GH,12,3.36,4,A3E46F,1,NA,Open

Exp_2_Stream_Mesocosms,GH,12,3.27,4,A3A49B,1,1,Open

Exp_2_Stream_Mesocosms,Sham,12,6.54,4,A39BFE,2,1,Open

Exp_2_Stream_Mesocosms,Sham,12,6.88,4,A38E59,2,0,Open

Exp_2_Stream_Mesocosms,Sham,12,NA,4,A3CB48,2,NA,NA

Exp_2_Stream_Mesocosms,Sham,12,NA,4,A3CEBD,2,NA,NA

Exp_2_Stream_Mesocosms,GH,12,4.36,4,A3C8F5,3,NA,NA

Exp_2_Stream_Mesocosms,GH,12,4.71,4,A39E67,3,NA,Open

Exp_2_Stream_Mesocosms,GH,12,4.7,4,A3F324,3,1,Open

Exp_2_Stream_Mesocosms,GH,12,4.17,4,A3CFCC,3,6,Open

Exp_2_Stream_Mesocosms,GH,12,4.74,4,A3F0AB,3,NA,Boulder

Exp_2_Stream_Mesocosms,GH,12,4.65,4,A39556,3,0,Open

Exp_2_Stream_Mesocosms,Sham,12,2.72,4,A383C5,4,1,Open

Exp_2_Stream_Mesocosms,Sham,12,2.88,4,A3F4DF,4,2,Open

Exp_2_Stream_Mesocosms,Sham,12,3.03,4,A39589,4,1,Open

Exp_2_Stream_Mesocosms,Sham,12,2.62,4,A38DF1,4,1,Open

Exp_2_Stream_Mesocosms,Sham,12,2.9,4,A3F0EF,4,3,Open

Exp_2_Stream_Mesocosms,Sham,12,3.01,4,A39350,4,0,Boulder

Exp_2_Stream_Mesocosms,GH,12,3.66,4,A3F38A,5,5,Open

Exp_2_Stream_Mesocosms,GH,12,3.88,4,A394EE,5,NA,Boulder

Exp_2_Stream_Mesocosms,GH,12,4.1,4,A384D8,5,6,Open

Exp_2_Stream_Mesocosms,GH,12,3.66,4,A3E404,5,1,Open

Exp_2_Stream_Mesocosms,GH,12,3.62,4,9F8BCB,5,0,Boulder

Exp_2_Stream_Mesocosms,GH,12,3.75,4,A393C2,5,0,Open

Exp_2_Stream_Mesocosms,GH,12,5.92,4,A3EBA7,6,0,Open

Exp_2_Stream_Mesocosms,GH,12,5.72,4,A3F4C1,6,2,Boulder

Exp_2_Stream_Mesocosms,GH,12,6.11,4,A2EB3B,6,0,Open

Exp_2_Stream_Mesocosms,GH,12,6.63,4,A3F738,6,0,Open

Exp_2_Stream_Mesocosms,GH,12,6.16,4,A388BA,6,1,Open

Exp_2_Stream_Mesocosms,GH,12,6.2,4,A3E3D7,6,0,Open

Exp_2_Stream_Mesocosms,Sham,12,6.04,4,9FF6BF,7,NA,NA

Exp_2_Stream_Mesocosms,Sham,12,5.9,4,A3F7ED,7,1,Boulder

Exp_2_Stream_Mesocosms,Sham,12,5.41,4,A39379,7,1,Open

Exp_2_Stream_Mesocosms,Sham,12,5.59,4,A34BEA,7,0,Boulder

Exp_2_Stream_Mesocosms,Sham,12,5.9,4,A3FB93,7,2,Boulder

Exp_2_Stream_Mesocosms,Sham,12,6.02,4,A391D0,7,0,Open

Exp_2_Stream_Mesocosms,Sham,12,3.23,4,A3E0AC,8,4,Open

Exp_2_Stream_Mesocosms,Sham,12,2.94,4,A3C575,8,0,Open

Exp_2_Stream_Mesocosms,Sham,12,3.28,4,A34629,8,1,Boulder

Exp_2_Stream_Mesocosms,Sham,12,3.23,4,A3F746,8,1,Open

